data.id	seg.size	status	RMS
c1_xy	34	1	-1
c1_xy	131	0	0.213482
c1_xy	145	1	-1
c1_xy	138	1	-1
c1_xy	107	1	-1
c1_xy	103	1	-1
c1_xy	109	0	0.29593
c1_xy	135	0	0.290248
c1_xy	114	1	-1
c1_xy	114	0	0.171799
c1_xy	116	1	-1
c1_xy	107	1	-1
c1_xy	112	1	-1
c1_xy	109	1	-1
c1_xy	87	1	-1
c1_xy	118	1	-1
c1_xy	144	1	-1
c1_xy	88	1	-1
c1_xy	87	1	-1
c1_xy	93	0	0.289509
c1_xy	92	1	-1
c1_xy	94	1	-1
c1_xy	56	1	-1
c1_xy	143	1	-1
c1_xy	109	1	-1
c1_xy	35	1	-1
c1_xy	102	1	-1
c1_xy	120	1	-1
c1_xy	95	0	0.193732
c1_xy	104	0	0.194354
c1_xy	83	1	-1
c1_xy	117	0	0.299383
c1_xy	116	1	-1
c1_xy	119	0	0.567503
c1_xy	90	1	-1
c1_xy	119	0	0.259157
c1_xy	88	1	-1
c1_xy	70	0	0.573163
c1_xy	132	1	-1
c1_xy	117	1	-1
c1_xy	110	1	-1
c1_xy	100	1	-1
c1_xy	113	1	-1
c1_xy	107	1	-1
c1_xy	102	1	-1
c1_xy	113	0	0.287366
c1_xy	134	1	-1
c1_xy	11	1	-1
c1_xy	87	0	0.346373
c1_xy	128	0	0.178835
c1_xy	109	0	0.249496
c1_xy	82	1	-1
c1_xy	112	1	-1
c1_xy	140	0	0.260605
c1_xy	147	1	-1
c1_xy	103	1	-1
c1_xy	88	0	0.177287
c1_xy	147	1	-1
c1_xy	111	1	-1
c1_xy	89	0	0.284643
c1_xy	141	0	0.324542
c1_xy	38	1	-1
c1_xy	58	1	-1
c1_xy	67	1	-1
c1_xy	159	1	-1
c1_xy	149	1	-1
c1_xy	153	1	-1
c1_xy	90	1	-1
c1_xy	87	1	-1
c1_xy	76	1	-1
c1_xy	128	1	-1
c1_xy	111	1	-1
c1_xy	110	0	0.231994
c1_xy	130	1	-1
c1_xy	114	0	0.121372
c1_xy	133	1	-1
c1_xy	133	0	0.169396
c1_xy	135	1	-1
c1_xy	49	1	-1
c1_xy	150	1	-1
c1_xy	122	0	0.16667
c1_xy	126	0	0.249908
c1_xy	151	1	-1
c1_xy	72	1	-1
c1_xy	193	0	0.199073
c1_xy	143	0	0.193377
c1_xy	121	1	-1
c1_xy	133	0	0.197035
c1_xy	156	0	0.183252
c1_xy	167	1	-1
c1_xy	140	1	-1
c1_xy	126	0	0.217399
c1_xy	138	1	-1
c1_xy	44	1	-1
c1_xy	104	0	0.162271
c1_xy	138	0	0.23137
c1_xy	101	0	0.192077
c1_xy	106	0	0.16305
c1_xy	35	1	-1
c1_xy	79	1	-1
c1_xy	115	0	0.207108
c1_xy	115	0	0.164338
c1_xy	97	0	0.230055
c1_xy	115	0	0.174307
c1_xy	134	0	0.217399
c1_xy	115	1	-1
c1_xy	106	0	0.257804
c1_xy	67	0	0.165045
c1_xy	102	0	0.182547
c1_xy	52	0	0.996847
c1_xy	161	0	0.233524
c1_xy	80	0	0.222515
c1_xy	77	0	0.346042
c1_xy	56	1	-1
c1_xy	47	1	-1
c1_xy	14	1	-1
c1_xy	3	1	-1
c1_xy	50	1	-1
c1_xy	37	1	-1
c1_xy	58	1	-1
c1_xy	5	1	-1
c1_xy	28	1	-1
c1_xy	4	1	-1
c1_xy	3	1	-1
c1_xy	5	1	-1
c1_xy	1	1	-1
c1_xy	32	1	-1
c1_xy	11	1	-1
c1_xz	3	-1	-2
c1_xz	194	0	1.35455
c1_xz	289	0	0.244922
c1_xz	343	0	0.330221
c1_xz	82	0	0.209769
c1_xz	301	0	0.258394
c1_xz	162	0	0.271638
c1_xz	74	1	-1
c1_xz	407	0	0.283171
c1_xz	366	0	0.319417
c1_xz	9	1	-1
c1_xz	40	1	-1
c1_xz	351	0	0.371788
c1_xz	274	0	0.295388
c1_xz	299	0	0.566923
c1_xz	237	0	0.374401
c1_xz	340	0	0.402831
c1_xz	336	0	0.335493
c1_xz	250	0	0.40365
c1_xz	146	0	0.517079
c1_xz	49	0	0.809375
c1_xz	414	0	0.39833
c1_xz	110	0	1.89527
c1_xz	40	0	2.14822
c1_xz	27	1	-1
c1_xz	441	0	0.264988
c1_xz	220	0	0.362472
c1_xz	12	1	-1
c1_xz	325	0	0.323761
c1_xz	259	0	0.461874
c1_xz	120	1	-1
c1_xz	99	0	0.485108
c1_xz	397	0	0.392191
c1_xz	89	0	0.751437
c1_xz	400	0	0.401285
c1_xz	299	0	0.396676
c1_xz	312	0	0.379661
c1_xz	422	0	0.420798
c1_xz	371	0	0.417147
c1_xz	270	0	0.329816
c1_xz	123	0	1.12103
c1_xz	277	0	0.589344
c1_xz	433	0	0.290325
c1_xz	46	0	0.672041
c1_xz	222	0	0.498992
c1_yz	1	-1	-2
c1_yz	31	1	-1
c1_yz	341	0	0.286352
c1_yz	379	0	0.35794
c1_yz	192	0	0.66917
c1_yz	50	1	-1
c1_yz	119	0	0.703255
c1_yz	318	0	0.489333
c1_yz	381	0	0.23922
c1_yz	426	0	0.288179
c1_yz	265	0	0.326099
c1_yz	24	1	-1
c1_yz	422	0	0.372562
c1_yz	506	0	0.285353
c1_yz	358	0	0.47736
c1_yz	1	1	-1
c1_yz	344	0	0.336571
c1_yz	535	0	0.280832
c1_yz	124	0	1.65743
c1_yz	269	0	0.570731
c1_yz	74	1	-1
c1_yz	218	1	-1
